1FJX	2.26	X-RAY DIFFRACTION
1FKA	3.3	X-RAY DIFFRACTION
1FKY	\N	SOLUTION NMR
1FKZ	\N	SOLUTION NMR
1FL8	\N	SOLUTION NMR
1FLO	2.65	X-RAY DIFFRACTION
1FMN	\N	SOLUTION NMR
1FMQ	2.0	X-RAY DIFFRACTION
1FMS	1.9	X-RAY DIFFRACTION
1FN1	1.6	X-RAY DIFFRACTION
1FN2	1.6	X-RAY DIFFRACTION
1FN7	2.6	X-RAY DIFFRACTION
1FNX	\N	SOLUTION NMR
1FOK	2.8	X-RAY DIFFRACTION
1FOQ	20.0	ELECTRON MICROSCOPY
1FOS	3.05	X-RAY DIFFRACTION
1FQ2	1.2	X-RAY DIFFRACTION
1FQP	\N	SOLUTION NMR
1FQZ	\N	SOLUTION NMR
1FTD	2.0	X-RAY DIFFRACTION
1FUF	1.7	X-RAY DIFFRACTION
1FV7	\N	SOLUTION NMR
1FV8	\N	SOLUTION NMR
1FW6	2.7	X-RAY DIFFRACTION
1FXL	1.8	X-RAY DIFFRACTION
1FYI	\N	SOLUTION NMR
1FYK	2.5	X-RAY DIFFRACTION
1FYL	2.1	X-RAY DIFFRACTION
1FYM	2.2	X-RAY DIFFRACTION
1FYO	\N	SOLUTION NMR
1FYP	\N	SOLUTION NMR
1FYY	\N	SOLUTION NMR
1FZL	\N	SOLUTION NMR
1FZS	\N	SOLUTION NMR
1FZX	\N	SOLUTION NMR
1G00	2.3	X-RAY DIFFRACTION
1G14	\N	SOLUTION NMR
1G1N	\N	SOLUTION NMR
1G1X	2.6	X-RAY DIFFRACTION
1G22	\N	SOLUTION NMR
1G2D	2.2	X-RAY DIFFRACTION
1G2E	2.3	X-RAY DIFFRACTION
1G2F	2.0	X-RAY DIFFRACTION
1G2J	1.97	X-RAY DIFFRACTION
1G38	2.0	X-RAY DIFFRACTION
1G3A	\N	SOLUTION NMR
1G3V	3.1	X-RAY DIFFRACTION
1G3X	2.7	X-RAY DIFFRACTION
1G4D	\N	SOLUTION NMR
1G4Q	1.15	X-RAY DIFFRACTION
1G59	2.4	X-RAY DIFFRACTION
1G5D	\N	SOLUTION NMR
1G5E	\N	SOLUTION NMR
1G5K	\N	SOLUTION NMR
1G5L	\N	SOLUTION NMR
1G6D	2.9	X-RAY DIFFRACTION
1G70	\N	SOLUTION NMR
1G75	1.57	X-RAY DIFFRACTION
1G7Z	\N	SOLUTION NMR
1G80	\N	SOLUTION NMR
1G8N	1.55	X-RAY DIFFRACTION
1G8U	1.85	X-RAY DIFFRACTION
1G8V	1.8	X-RAY DIFFRACTION
1G9Y	2.05	X-RAY DIFFRACTION
1G9Z	1.8	X-RAY DIFFRACTION
1GA5	2.4	X-RAY DIFFRACTION
1GAT	\N	SOLUTION NMR
1GAU	\N	SOLUTION NMR
1GAX	2.9	X-RAY DIFFRACTION
1GCC	\N	SOLUTION NMR
1GD2	2.0	X-RAY DIFFRACTION
1GDT	3.0	X-RAY DIFFRACTION
1GID	2.5	X-RAY DIFFRACTION
1GIP	\N	SOLUTION NMR
1GIZ	\N	SOLUTION NMR
1GJ0	\N	SOLUTION NMR
1GJ1	\N	SOLUTION NMR
1GJ2	\N	SOLUTION NMR
1GJI	2.85	X-RAY DIFFRACTION
1GLU	2.9	X-RAY DIFFRACTION
1GM5	3.24	X-RAY DIFFRACTION
1GN7	\N	SOLUTION NMR
1GQU	2.5	X-RAY DIFFRACTION
1GRZ	5.0	X-RAY DIFFRACTION
1GSG	2.8	X-RAY DIFFRACTION
1GT0	2.6	X-RAY DIFFRACTION
1GTC	\N	SOLUTION NMR
1GTF	1.75	X-RAY DIFFRACTION
1GTN	2.5	X-RAY DIFFRACTION
1GTR	2.5	X-RAY DIFFRACTION
1GTS	2.8	X-RAY DIFFRACTION
1GTW	1.85	X-RAY DIFFRACTION
1GU4	1.8	X-RAY DIFFRACTION
1GU5	2.1	X-RAY DIFFRACTION
1GUC	\N	SOLUTION NMR
1GV6	\N	SOLUTION NMR
1GXP	2.5	X-RAY DIFFRACTION
1H0M	3.0	X-RAY DIFFRACTION
1H0Q	\N	SOLUTION NMR
1H1K	10.0	X-RAY DIFFRACTION
1H2C	1.6	X-RAY DIFFRACTION
1H2D	2.6	X-RAY DIFFRACTION
1H38	2.9	X-RAY DIFFRACTION
1H3E	2.9	X-RAY DIFFRACTION
1H4Q	3.0	X-RAY DIFFRACTION
1H4S	2.85	X-RAY DIFFRACTION
1H6F	1.7	X-RAY DIFFRACTION
1H88	2.8	X-RAY DIFFRACTION
1H89	2.45	X-RAY DIFFRACTION
1H8A	2.23	X-RAY DIFFRACTION
1H9D	2.6	X-RAY DIFFRACTION
1H9T	3.25	X-RAY DIFFRACTION
1HAO	2.8	X-RAY DIFFRACTION
1HAP	2.8	X-RAY DIFFRACTION
1HBX	3.15	X-RAY DIFFRACTION
1HC8	2.8	X-RAY DIFFRACTION
1HCQ	2.4	X-RAY DIFFRACTION
1HCR	2.3	X-RAY DIFFRACTION
1HDD	2.8	X-RAY DIFFRACTION
1HF0	2.7	X-RAY DIFFRACTION
1HG9	\N	SOLUTION NMR
1HHT	2.9	X-RAY DIFFRACTION
1HHW	\N	SOLUTION NMR
1HHX	\N	SOLUTION NMR
1HI0	3.0	X-RAY DIFFRACTION
1HJB	3.0	X-RAY DIFFRACTION
1HJC	2.65	X-RAY DIFFRACTION
1HJI	\N	SOLUTION NMR
1HLO	2.8	X-RAY DIFFRACTION
1HLV	2.5	X-RAY DIFFRACTION
1HLX	\N	SOLUTION NMR
1HLZ	2.8	X-RAY DIFFRACTION
1HM1	\N	SOLUTION NMR
1HMH	2.6	X-RAY DIFFRACTION
1HNW	3.4	X-RAY DIFFRACTION
1HNX	3.4	X-RAY DIFFRACTION
1HNZ	3.3	X-RAY DIFFRACTION
1HO6	\N	SOLUTION NMR
1HOQ	\N	SOLUTION NMR
1HQ1	1.52	X-RAY DIFFRACTION
1HQ7	2.1	X-RAY DIFFRACTION
1HR0	3.2	X-RAY DIFFRACTION
1HR2	2.25	X-RAY DIFFRACTION
1HRY	\N	SOLUTION NMR
1HRZ	\N	SOLUTION NMR
1HS1	\N	SOLUTION NMR
1HS2	\N	SOLUTION NMR
1HS3	\N	SOLUTION NMR
1HS4	\N	SOLUTION NMR
1HS8	\N	SOLUTION NMR
1HT4	\N	SOLUTION NMR
1HT7	\N	SOLUTION NMR
1HU0	2.35	X-RAY DIFFRACTION
1HUO	2.6	X-RAY DIFFRACTION
1HUT	2.9	X-RAY DIFFRACTION
1HUZ	2.6	X-RAY DIFFRACTION
1HVN	\N	SOLUTION NMR
1HVO	\N	SOLUTION NMR
1HVU	4.75	X-RAY DIFFRACTION
1HW2	3.25	X-RAY DIFFRACTION
1HWQ	\N	SOLUTION NMR
1HWT	2.5	X-RAY DIFFRACTION
1HWV	\N	SOLUTION NMR
1HX4	\N	SOLUTION NMR
1HYS	3.0	X-RAY DIFFRACTION
1HZ0	\N	SOLUTION NMR
1HZ2	\N	SOLUTION NMR
1HZS	1.82	X-RAY DIFFRACTION
1I0F	1.6	X-RAY DIFFRACTION
1I0G	1.45	X-RAY DIFFRACTION
1I0J	1.06	X-RAY DIFFRACTION
1I0K	1.05	X-RAY DIFFRACTION
1I0M	1.05	X-RAY DIFFRACTION
1I0N	1.3	X-RAY DIFFRACTION
1I0O	2.0	X-RAY DIFFRACTION
1I0P	1.3	X-RAY DIFFRACTION
1I0Q	1.3	X-RAY DIFFRACTION
1I0T	0.6	X-RAY DIFFRACTION
1I1P	1.63	X-RAY DIFFRACTION
1I2X	2.4	X-RAY DIFFRACTION
1I2Y	1.66	X-RAY DIFFRACTION
1I34	\N	SOLUTION NMR
1I3J	2.2	X-RAY DIFFRACTION
1I3T	1.6	X-RAY DIFFRACTION
1I3W	1.7	X-RAY DIFFRACTION
1I3X	\N	SOLUTION NMR
1I3Y	\N	SOLUTION NMR
1I46	\N	SOLUTION NMR
1I47	2.1	X-RAY DIFFRACTION
1I4B	\N	SOLUTION NMR
1I4C	\N	SOLUTION NMR
1I5L	2.75	X-RAY DIFFRACTION
1I5V	\N	SOLUTION NMR
1I5W	1.4	X-RAY DIFFRACTION
1I6H	3.3	X-RAY DIFFRACTION
1I6J	2.0	X-RAY DIFFRACTION
1I6U	2.6	X-RAY DIFFRACTION
1I7D	2.05	X-RAY DIFFRACTION
1I7J	1.19	X-RAY DIFFRACTION
1I7V	\N	SOLUTION NMR
1I8M	2.1	X-RAY DIFFRACTION
1I94	3.2	X-RAY DIFFRACTION
1I95	4.5	X-RAY DIFFRACTION
1I96	4.2	X-RAY DIFFRACTION
1I97	4.5	X-RAY DIFFRACTION
1I9F	\N	SOLUTION NMR
1I9K	\N	SOLUTION NMR
1I9V	2.6	X-RAY DIFFRACTION
1I9X	2.18	X-RAY DIFFRACTION
1IAW	2.4	X-RAY DIFFRACTION
1IBK	3.31	X-RAY DIFFRACTION
1IBL	3.11	X-RAY DIFFRACTION
1IBM	3.31	X-RAY DIFFRACTION
1IC8	2.6	X-RAY DIFFRACTION
1ICG	1.53	X-RAY DIFFRACTION
1ICK	0.95	X-RAY DIFFRACTION
1ID3	3.1	X-RAY DIFFRACTION
1ID9	1.6	X-RAY DIFFRACTION
1IDV	\N	SOLUTION NMR
1IDW	1.8	X-RAY DIFFRACTION
1IDX	\N	SOLUTION NMR
1IE1	\N	SOLUTION NMR
1IE2	\N	SOLUTION NMR
1IEK	\N	SOLUTION NMR
1IEY	\N	SOLUTION NMR
1IF1	3.0	X-RAY DIFFRACTION
1IG4	\N	SOLUTION NMR
1IG7	2.2	X-RAY DIFFRACTION
1IG9	2.6	X-RAY DIFFRACTION
1IGN	2.25	X-RAY DIFFRACTION
1IH1	2.0	X-RAY DIFFRACTION
1IH2	2.8	X-RAY DIFFRACTION
1IH3	2.4	X-RAY DIFFRACTION
1IH4	1.9	X-RAY DIFFRACTION
1IH6	1.45	X-RAY DIFFRACTION
1IHA	1.6	X-RAY DIFFRACTION
1IHF	2.5	X-RAY DIFFRACTION
1IHH	2.4	X-RAY DIFFRACTION
1II1	\N	SOLUTION NMR
1IJS	3.25	X-RAY DIFFRACTION
1IJW	2.4	X-RAY DIFFRACTION
1IK1	\N	SOLUTION NMR
1IK5	1.8	X-RAY DIFFRACTION
1IKD	\N	SOLUTION NMR
1IKK	1.6	X-RAY DIFFRACTION
1IL2	2.6	X-RAY DIFFRACTION
1ILC	2.2	X-RAY DIFFRACTION
1IMH	2.86	X-RAY DIFFRACTION
1IMR	1.6	X-RAY DIFFRACTION
1IMS	1.5	X-RAY DIFFRACTION
1IO4	3.0	X-RAY DIFFRACTION
1IPP	2.2	X-RAY DIFFRACTION
1IR5	\N	SOLUTION NMR
1IU3	3.0	X-RAY DIFFRACTION
1IV6	\N	SOLUTION NMR
1IVS	2.9	X-RAY DIFFRACTION
1IXJ	2.5	X-RAY DIFFRACTION
1IXY	2.5	X-RAY DIFFRACTION
1J1U	1.95	X-RAY DIFFRACTION
1J1V	2.1	X-RAY DIFFRACTION
1J2B	3.3	X-RAY DIFFRACTION
1J3E	2.5	X-RAY DIFFRACTION
1J46	\N	SOLUTION NMR
1J47	\N	SOLUTION NMR
1J4W	\N	SOLUTION NMR
1J4Y	\N	SOLUTION NMR
1J59	2.5	X-RAY DIFFRACTION
1J5A	3.5	X-RAY DIFFRACTION
1J5E	3.05	X-RAY DIFFRACTION
1J5K	\N	SOLUTION NMR
1J5N	\N	SOLUTION NMR
1J5O	3.5	X-RAY DIFFRACTION
1J6S	1.4	X-RAY DIFFRACTION
1J75	1.85	X-RAY DIFFRACTION
1J7T	2.5	X-RAY DIFFRACTION
1J8G	0.61	X-RAY DIFFRACTION
1J8L	1.6	X-RAY DIFFRACTION
1J9H	1.4	X-RAY DIFFRACTION
1J9N	\N	SOLUTION NMR
1JB7	1.86	X-RAY DIFFRACTION
1JB8	2.38	X-RAY DIFFRACTION
1JBR	2.15	X-RAY DIFFRACTION
1JBS	1.97	X-RAY DIFFRACTION
1JBT	2.7	X-RAY DIFFRACTION
1JDG	\N	SOLUTION NMR
1JE8	2.12	X-RAY DIFFRACTION
1JES	1.5	X-RAY DIFFRACTION
1JEY	2.5	X-RAY DIFFRACTION
1JFI	2.62	X-RAY DIFFRACTION
1JFS	2.9	X-RAY DIFFRACTION
1JFT	2.5	X-RAY DIFFRACTION
1JGG	2.0	X-RAY DIFFRACTION
1JGO	5.6	X-RAY DIFFRACTION
1JGP	7.0	X-RAY DIFFRACTION
1JGQ	5.0	X-RAY DIFFRACTION
1JGR	1.2	X-RAY DIFFRACTION
1JH9	2.55	X-RAY DIFFRACTION
1JHI	\N	SOLUTION NMR
1JID	1.8	X-RAY DIFFRACTION
1JJ2	2.4	X-RAY DIFFRACTION
1JJ4	2.4	X-RAY DIFFRACTION
1JJ6	2.3	X-RAY DIFFRACTION
1JJ8	2.75	X-RAY DIFFRACTION
1JJP	\N	SOLUTION NMR
1JK1	1.9	X-RAY DIFFRACTION
1JK2	1.65	X-RAY DIFFRACTION
1JKO	2.24	X-RAY DIFFRACTION
1JKP	2.8	X-RAY DIFFRACTION
1JKQ	2.86	X-RAY DIFFRACTION
1JKR	2.28	X-RAY DIFFRACTION
1JMC	2.4	X-RAY DIFFRACTION
1JNM	2.2	X-RAY DIFFRACTION
1JO1	\N	SOLUTION NMR
1JO2	1.5	X-RAY DIFFRACTION
1JO7	\N	SOLUTION NMR
1JOX	\N	SOLUTION NMR
1JP0	\N	SOLUTION NMR
1JPQ	1.6	X-RAY DIFFRACTION
1JRN	2.0	X-RAY DIFFRACTION
1JRV	\N	SOLUTION NMR
1JRW	\N	SOLUTION NMR
1JS5	\N	SOLUTION NMR
1JS7	\N	SOLUTION NMR
1JT0	2.9	X-RAY DIFFRACTION
1JTJ	\N	SOLUTION NMR
1JTL	1.85	X-RAY DIFFRACTION
1JTW	\N	SOLUTION NMR
1JU0	\N	SOLUTION NMR
1JU1	\N	SOLUTION NMR
1JU7	\N	SOLUTION NMR
1JUA	\N	SOLUTION NMR
1JUC	2.35	X-RAY DIFFRACTION
1JUR	\N	SOLUTION NMR
1JUU	\N	SOLUTION NMR
1JUX	1.6	X-RAY DIFFRACTION
1JVC	\N	SOLUTION NMR
1JVE	\N	SOLUTION NMR
1JWC	\N	SOLUTION NMR
1JWL	4.0	X-RAY DIFFRACTION
1JX4	1.7	X-RAY DIFFRACTION
1JXL	2.1	X-RAY DIFFRACTION
1JZC	\N	SOLUTION NMR
1JZV	1.7	X-RAY DIFFRACTION
1JZX	3.1	X-RAY DIFFRACTION
1JZY	3.5	X-RAY DIFFRACTION
1JZZ	3.8	X-RAY DIFFRACTION
1K01	3.5	X-RAY DIFFRACTION
1K1G	\N	SOLUTION NMR
1K1H	\N	SOLUTION NMR
1K1R	\N	SOLUTION NMR
1K29	\N	SOLUTION NMR
1K2G	\N	SOLUTION NMR
1K2J	\N	SOLUTION NMR
1K2K	\N	SOLUTION NMR
1K2L	2.4	X-RAY DIFFRACTION
1K2Z	2.38	X-RAY DIFFRACTION
1K3W	1.42	X-RAY DIFFRACTION
1K3X	1.25	X-RAY DIFFRACTION
1K4A	\N	SOLUTION NMR
1K4B	\N	SOLUTION NMR
1K4S	3.2	X-RAY DIFFRACTION
1K4T	2.1	X-RAY DIFFRACTION
1K4X	\N	SOLUTION NMR
1K5E	\N	SOLUTION NMR
1K5F	\N	SOLUTION NMR
1K5I	\N	SOLUTION NMR
1K61	2.1	X-RAY DIFFRACTION
1K6G	\N	SOLUTION NMR
1K6H	\N	SOLUTION NMR
1K6O	3.19	X-RAY DIFFRACTION
1K73	3.01	X-RAY DIFFRACTION
1K78	2.25	X-RAY DIFFRACTION
1K79	2.4	X-RAY DIFFRACTION
1K7A	2.8	X-RAY DIFFRACTION
1K82	2.1	X-RAY DIFFRACTION
1K8A	3.0	X-RAY DIFFRACTION
1K8G	2.6	X-RAY DIFFRACTION
1K8J	\N	SOLUTION NMR
1K8L	\N	SOLUTION NMR
1K8N	\N	SOLUTION NMR
1K8P	2.4	X-RAY DIFFRACTION
1K8S	\N	SOLUTION NMR
1K8W	1.85	X-RAY DIFFRACTION
1K9G	1.4	X-RAY DIFFRACTION
1K9H	\N	SOLUTION NMR
1K9L	\N	SOLUTION NMR
1K9M	3.0	X-RAY DIFFRACTION
1K9W	3.1	X-RAY DIFFRACTION
1KAJ	\N	SOLUTION NMR
1KB1	\N	SOLUTION NMR
1KB2	2.7	X-RAY DIFFRACTION
1KB4	2.8	X-RAY DIFFRACTION
1KB6	2.7	X-RAY DIFFRACTION
1KBD	\N	SOLUTION NMR
1KBM	\N	SOLUTION NMR
1KBU	2.2	X-RAY DIFFRACTION
1KC6	2.6	X-RAY DIFFRACTION
1KC8	3.01	X-RAY DIFFRACTION
1KCI	1.8	X-RAY DIFFRACTION
1KD1	3.0	X-RAY DIFFRACTION
1KD3	1.8	X-RAY DIFFRACTION
1KD4	1.85	X-RAY DIFFRACTION
1KD5	1.58	X-RAY DIFFRACTION
1KDH	3.0	X-RAY DIFFRACTION
1KEG	2.4	X-RAY DIFFRACTION
1KF1	2.1	X-RAY DIFFRACTION
1KFO	1.6	X-RAY DIFFRACTION
1KFS	2.1	X-RAY DIFFRACTION
1KFV	2.55	X-RAY DIFFRACTION
1KGK	1.0	X-RAY DIFFRACTION
1KH6	2.9	X-RAY DIFFRACTION
1KIS	\N	SOLUTION NMR
1KIX	2.7	X-RAY DIFFRACTION
1KKA	\N	SOLUTION NMR
1KKS	\N	SOLUTION NMR
1KKV	\N	SOLUTION NMR
1KKW	\N	SOLUTION NMR
1KLN	3.2	X-RAY DIFFRACTION
1KNZ	2.45	X-RAY DIFFRACTION
1KOC	\N	SOLUTION NMR
1KOD	\N	SOLUTION NMR
1KOG	3.5	X-RAY DIFFRACTION
1KOS	\N	SOLUTION NMR
1KP7	\N	SOLUTION NMR
1KPD	\N	SOLUTION NMR
1KPY	\N	SOLUTION NMR
1KPZ	\N	SOLUTION NMR
1KQ2	2.71	X-RAY DIFFRACTION
1KQQ	\N	SOLUTION NMR
1KQS	3.1	X-RAY DIFFRACTION
1KR8	\N	SOLUTION NMR
1KRP	2.2	X-RAY DIFFRACTION
1KSB	\N	SOLUTION NMR
1KSE	\N	SOLUTION NMR
1KSP	2.3	X-RAY DIFFRACTION
1KSX	3.2	X-RAY DIFFRACTION
1KSY	3.05	X-RAY DIFFRACTION
1KU7	2.4	X-RAY DIFFRACTION
1KUQ	2.84	X-RAY DIFFRACTION
1KVH	\N	SOLUTION NMR
1KX3	2.0	X-RAY DIFFRACTION
1KX4	2.6	X-RAY DIFFRACTION
1KX5	1.94	X-RAY DIFFRACTION
1KXK	3.0	X-RAY DIFFRACTION
1KXS	\N	SOLUTION NMR
1L0R	\N	SOLUTION NMR
1L1C	\N	SOLUTION NMR
1L1H	1.75	X-RAY DIFFRACTION
1L1M	\N	SOLUTION NMR
1L1T	1.8	X-RAY DIFFRACTION
1L1V	\N	SOLUTION NMR
1L1W	\N	SOLUTION NMR
1L1Z	1.7	X-RAY DIFFRACTION
1L2B	2.4	X-RAY DIFFRACTION
1L2C	2.2	X-RAY DIFFRACTION
1L2D	2.0	X-RAY DIFFRACTION
1L2X	1.25	X-RAY DIFFRACTION
1L3D	2.85	X-RAY DIFFRACTION
1L3L	1.66	X-RAY DIFFRACTION
1L3M	\N	SOLUTION NMR
1L3S	1.7	X-RAY DIFFRACTION
1L3T	1.7	X-RAY DIFFRACTION
1L3U	1.8	X-RAY DIFFRACTION
1L3V	1.71	X-RAY DIFFRACTION
1L3Z	2.01	X-RAY DIFFRACTION
1L4J	1.85	X-RAY DIFFRACTION
1L5U	1.95	X-RAY DIFFRACTION
1L6B	1.5	X-RAY DIFFRACTION
1L8V	2.8	X-RAY DIFFRACTION
1L9A	2.9	X-RAY DIFFRACTION
1L9Z	6.5	X-RAY DIFFRACTION
1LA8	\N	SOLUTION NMR
1LAE	\N	SOLUTION NMR
1LAI	\N	SOLUTION NMR
1LAJ	3.4	X-RAY DIFFRACTION
1LAQ	\N	SOLUTION NMR
1LAS	\N	SOLUTION NMR
1LAT	1.9	X-RAY DIFFRACTION
1LAU	1.8	X-RAY DIFFRACTION
1LB2	3.1	X-RAY DIFFRACTION
1LBG	4.8	X-RAY DIFFRACTION
1LC4	2.54	X-RAY DIFFRACTION
1LC6	\N	SOLUTION NMR
1LCC	\N	SOLUTION NMR
1LCD	\N	SOLUTION NMR
1LDZ	\N	SOLUTION NMR
1LE5	2.75	X-RAY DIFFRACTION
1LE8	2.3	X-RAY DIFFRACTION
1LE9	3.0	X-RAY DIFFRACTION
1LEI	2.7	X-RAY DIFFRACTION
1LEJ	\N	SOLUTION NMR
1LEX	2.25	X-RAY DIFFRACTION
1LEY	2.25	X-RAY DIFFRACTION
1LFU	\N	SOLUTION NMR
1LJX	1.64	X-RAY DIFFRACTION
1LLI	2.1	X-RAY DIFFRACTION
1LLM	1.5	X-RAY DIFFRACTION
1LMB	1.8	X-RAY DIFFRACTION
1LMV	\N	SOLUTION NMR
1LNG	2.3	X-RAY DIFFRACTION
1LNT	1.7	X-RAY DIFFRACTION
1LO1	\N	SOLUTION NMR
1LP7	2.4	X-RAY DIFFRACTION
1LPQ	3.14	X-RAY DIFFRACTION
1LPW	\N	SOLUTION NMR
1LQ1	2.3	X-RAY DIFFRACTION
1LRR	2.65	X-RAY DIFFRACTION
1LS2	16.8	ELECTRON MICROSCOPY
1LU3	16.8	ELECTRON MICROSCOPY
1LU5	2.4	X-RAY DIFFRACTION
1LUH	\N	SOLUTION NMR
1LUU	\N	SOLUTION NMR
1LUX	\N	SOLUTION NMR
1LV5	1.95	X-RAY DIFFRACTION
1LVJ	\N	SOLUTION NMR
1LVS	\N	SOLUTION NMR
1LWA	\N	SOLUTION NMR
1LWS	3.5	X-RAY DIFFRACTION
1LWT	3.2	X-RAY DIFFRACTION
1LWV	2.3	X-RAY DIFFRACTION
1LWW	2.1	X-RAY DIFFRACTION
1LWY	2.01	X-RAY DIFFRACTION
1M06	3.5	X-RAY DIFFRACTION
1M07	1.8	X-RAY DIFFRACTION
1M0E	2.5	X-RAY DIFFRACTION
1M18	2.45	X-RAY DIFFRACTION
1M19	2.3	X-RAY DIFFRACTION
1M1A	2.65	X-RAY DIFFRACTION
1M1K	3.2	X-RAY DIFFRACTION
1M3H	2.05	X-RAY DIFFRACTION
1M3Q	1.9	X-RAY DIFFRACTION
1M5K	2.4	X-RAY DIFFRACTION
1M5L	\N	SOLUTION NMR
1M5O	2.2	X-RAY DIFFRACTION
1M5P	2.6	X-RAY DIFFRACTION
1M5R	1.8	X-RAY DIFFRACTION
1M5V	2.4	X-RAY DIFFRACTION
1M5X	2.25	X-RAY DIFFRACTION
1M69	1.1	X-RAY DIFFRACTION
1M6A	\N	SOLUTION NMR
1M6F	1.78	X-RAY DIFFRACTION
1M6G	1.652	X-RAY DIFFRACTION
1M6R	1.54	X-RAY DIFFRACTION
1M6X	2.8	X-RAY DIFFRACTION
1M77	1.25	X-RAY DIFFRACTION
1M82	\N	SOLUTION NMR
1M8V	2.6	X-RAY DIFFRACTION
1M8W	2.2	X-RAY DIFFRACTION
1M8X	2.2	X-RAY DIFFRACTION
1M8Y	2.6	X-RAY DIFFRACTION
1M90	2.8	X-RAY DIFFRACTION
1MA7	2.3	X-RAY DIFFRACTION
1MA8	1.3	X-RAY DIFFRACTION
1MDG	1.5	X-RAY DIFFRACTION
1MDM	2.8	X-RAY DIFFRACTION
1MDY	2.8	X-RAY DIFFRACTION
1ME0	\N	SOLUTION NMR
1ME1	\N	SOLUTION NMR
1MEY	2.2	X-RAY DIFFRACTION
1MF5	1.1	X-RAY DIFFRACTION
1MFJ	\N	SOLUTION NMR
1MFK	\N	SOLUTION NMR
1MFQ	3.1	X-RAY DIFFRACTION
1MFY	\N	SOLUTION NMR
1MHD	2.8	X-RAY DIFFRACTION
1MHK	2.5	X-RAY DIFFRACTION
1MHT	2.6	X-RAY DIFFRACTION
1MIS	\N	SOLUTION NMR
1MJ1	13.0	ELECTRON MICROSCOPY
1MJ2	2.4	X-RAY DIFFRACTION
1MJE	3.5	X-RAY DIFFRACTION
1MJI	2.5	X-RAY DIFFRACTION
1MJM	2.2	X-RAY DIFFRACTION
1MJO	2.1	X-RAY DIFFRACTION
1MJP	3.4	X-RAY DIFFRACTION
1MJQ	2.4	X-RAY DIFFRACTION
1MK6	\N	SOLUTION NMR
1MKL	\N	SOLUTION NMR
1ML5	14.0	ELECTRON MICROSCOPY
1MLX	1.25	X-RAY DIFFRACTION
1MM8	2.8	X-RAY DIFFRACTION
1MME	3.1	X-RAY DIFFRACTION
1MMS	2.57	X-RAY DIFFRACTION
1MNB	\N	SOLUTION NMR
1MNM	2.25	X-RAY DIFFRACTION
1MNN	1.4	X-RAY DIFFRACTION
1MNV	2.6	X-RAY DIFFRACTION
1MNX	\N	SOLUTION NMR
1MOW	2.4	X-RAY DIFFRACTION
1MP7	\N	SOLUTION NMR
1MQ2	3.1	X-RAY DIFFRACTION
1MQ3	2.8	X-RAY DIFFRACTION
1MSE	\N	SOLUTION NMR
1MSF	\N	SOLUTION NMR
1MSW	2.1	X-RAY DIFFRACTION
1MSY	1.41	X-RAY DIFFRACTION
1MT4	\N	SOLUTION NMR
1MTG	\N	SOLUTION NMR
1MTL	2.8	X-RAY DIFFRACTION
1MUH	2.3	X-RAY DIFFRACTION
1MUS	1.9	X-RAY DIFFRACTION
1MUV	\N	SOLUTION NMR
1MV1	\N	SOLUTION NMR
1MV2	\N	SOLUTION NMR
1MV6	\N	SOLUTION NMR
1MVM	3.5	X-RAY DIFFRACTION
1MVR	12.8	ELECTRON MICROSCOPY
1MW8	1.9	X-RAY DIFFRACTION
1MWG	\N	SOLUTION NMR
1MWI	2.35	X-RAY DIFFRACTION
1MWJ	2.85	X-RAY DIFFRACTION
1MWL	2.4	X-RAY DIFFRACTION
1MXJ	\N	SOLUTION NMR
1MXK	\N	SOLUTION NMR
1MY9	\N	SOLUTION NMR
1MYQ	\N	SOLUTION NMR
1MZP	2.65	X-RAY DIFFRACTION
1N0K	\N	SOLUTION NMR
1N0O	\N	SOLUTION NMR
1N14	\N	SOLUTION NMR
1N17	\N	SOLUTION NMR
1N1H	2.8	X-RAY DIFFRACTION
1N1K	\N	SOLUTION NMR
1N1N	\N	SOLUTION NMR
1N1O	1.2	X-RAY DIFFRACTION
1N2W	\N	SOLUTION NMR
1N32	3.0	X-RAY DIFFRACTION
1N33	3.35	X-RAY DIFFRACTION
1N34	3.8	X-RAY DIFFRACTION
1N35	2.5	X-RAY DIFFRACTION
1N36	3.65	X-RAY DIFFRACTION
1N37	\N	SOLUTION NMR
1N38	2.8	X-RAY DIFFRACTION
1N39	2.2	X-RAY DIFFRACTION
1N3A	2.2	X-RAY DIFFRACTION
1N3C	2.7	X-RAY DIFFRACTION
1N3E	2.5	X-RAY DIFFRACTION
1N3F	2.0	X-RAY DIFFRACTION
1N48	2.2	X-RAY DIFFRACTION
1N4B	\N	SOLUTION NMR
1N4E	2.5	X-RAY DIFFRACTION
1N4L	2.0	X-RAY DIFFRACTION
1N53	\N	SOLUTION NMR
1N56	2.4	X-RAY DIFFRACTION
1N5C	1.79	X-RAY DIFFRACTION
1N5Y	3.1	X-RAY DIFFRACTION
1N66	\N	SOLUTION NMR
1N6J	2.2	X-RAY DIFFRACTION
1N6Q	3.0	X-RAY DIFFRACTION
1N77	2.4	X-RAY DIFFRACTION
1N78	2.1	X-RAY DIFFRACTION
1N7A	1.2	X-RAY DIFFRACTION
1N7B	1.4	X-RAY DIFFRACTION
1N8C	\N	SOLUTION NMR
1N8R	3.0	X-RAY DIFFRACTION
1N8X	\N	SOLUTION NMR
1N96	\N	SOLUTION NMR
